thomas_num,thomas_name,last_name,first_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
7136,"Barton, Joe",Barton, Joe,15085,109,2005,TX,6,0,1,1984,0,0,0,66,4356,0.629999995,0.326999992,0.115999997,32,0,1,0,0,0,11,121,0,0,0,0,1,0,5,4,5,4,2,14,6,5,1,0,0,0,0,0,0,19,10,10,5,2,6.116098881,1.567365646
7137,"Bass, Charles",Bass, Charles,29538,109,2005,NH,2,0,1,1994,0,0,0,58,3364,0.507000029,0.204000026,0.006999971,2,0,0,0,0,0,6,36,1,0.041999999,0,0,0,0,0,0,0,0,0,10,0,3,2,0,0,0,0,0,0,10,0,3,2,0,0.734239876,0.607104242
7138,"Bean, Melissa",Bean, Melissa,20509,109,2005,IL,8,1,0,2004,1,0,0,52,2704,-0.184,0.486999989,0.698000014,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.083913438,
7139,"Beauprez, Bob",Beauprez, Bob,20312,109,2005,CO,7,0,1,2002,0,0,0,55,3025,0.625999987,0.322999984,0.111999989,7,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0.317575306,1.28907001
7140,"Becerra, Xavier",Becerra, Xavier,29316,109,2005,CA,31,1,0,1992,0,0,1,80,6400,-0.503000021,0.805999994,1.017000079,53,0,0,0,1,0,7,49,1,0.625,0,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,7,1,1,1,0,0.464199334,0.132819802
7141,"Berkley, Shelley",Berkley, Shelley,29922,109,2005,NV,1,1,0,1998,1,0,0,66,4356,-0.330000013,0.633000016,0.844000041,3,0,0,0,0,0,4,16,1,0.160999998,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0.317575306,0.132819802
7142,"Berman, Howard",Berman, Howard,15005,109,2005,CA,28,1,0,1982,0,0,0,71,5041,-0.411000013,0.713999987,0.925000012,53,0,0,0,0,0,12,144,1,0.526000023,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.055942293,0.286114424
7143,"Berry, Marion",Berry, Marion,29702,109,2005,AR,1,1,0,1996,0,0,0,67,4489,-0.317000002,0.620000005,0.83100003,4,0,0,0,1,0,5,25,0,0,0,0,1,1,0,0,0,0,0,22,0,0,0,0,1,1,1,1,1,23,1,1,1,1,0.445881158,0.311804116
7144,"Biggert, Judy",Biggert, Judy,29912,109,2005,IL,13,0,1,1998,1,0,0,65,4225,0.488999993,0.18599999,0.025000008,19,0,0,1,0,0,4,16,1,0.236000001,0,0,0,0,1,1,1,0,0,12,2,3,2,0,0,0,0,0,0,13,3,4,2,0,1.487967491,2.255917788
7145,"Bilbray, Brian",Bilbray, Brian,29508,109,2005,CA,50,0,1,2006,0,0,0,,,0.611999989,0.308999985,0.09799999,53,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0.163734004,
7146,"Bilirakis, Michael",Bilirakis, Michael,15006,109,2005,FL,9,0,1,1982,0,0,0,100,10000,0.446999997,0.143999994,0.067000002,25,0,0,1,0,0,12,144,0,0,0,0,1,0,0,0,0,0,0,22,2,2,1,0,0,0,0,0,0,22,2,2,1,0,0.901098311,2.988401413
7147,"Bishop, Rob",Bishop, Rob,20357,109,2005,UT,1,0,1,2002,0,0,0,68,4624,0.610000014,0.307000011,0.096000016,3,0,0,0,1,0,2,4,1,0.067000002,0,0,0,0,0,0,0,0,0,7,2,2,2,0,0,0,0,0,0,7,2,2,2,0,0.830499649,0.380818039
7148,"Bishop, Timothy",Bishop, Timothy,20338,109,2005,NY,1,1,0,2002,0,0,0,56,3136,-0.384000003,0.686999977,0.898000002,29,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,1,1,1,1,1,6,2,2,2,1,0.574426711,0.278599143
7149,"Bishop, Sanford",Bishop, Sanford,29339,109,2005,GA,2,1,0,1992,0,1,0,67,4489,-0.240999997,0.54399997,0.754999995,13,0,0,0,1,0,7,49,1,0.133000001,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.069927864,0.069730394
7150,"Blackburn, Marsha",Blackburn, Marsha,20351,109,2005,TN,7,0,1,2002,1,0,0,100,10000,0.736999989,0.433999985,0.22299999,9,0,0,0,0,0,2,4,1,0.116999999,0,0,1,0,0,0,0,0,0,16,2,2,2,2,0,0,0,0,0,16,2,2,2,2,1.577783346,0.11621733
7151,"Blumenauer, Earl",Blumenauer, Earl,29588,109,2005,OR,3,1,0,1996,0,0,0,71,5041,-0.573000014,0.875999987,1.087000012,5,0,0,0,0,0,5,25,1,0.152999997,0,0,0,0,0,0,0,0,0,18,1,1,1,1,0,0,0,0,0,18,1,1,1,1,0.928747416,0.099614851
7152,"Blunt, Roy",Blunt, Roy,29735,109,2005,MO,7,0,1,1996,0,0,0,70,4900,0.589999974,0.286999971,0.075999975,9,0,0,0,0,0,5,25,0,0,1,0,0,0,1,1,1,1,0,15,3,2,2,1,0,0,0,0,0,16,4,3,3,1,2.135440111,2.750735998
7153,"Boehlert, Sherwood",Boehlert, Sherwood,15007,109,2005,NY,24,0,1,1982,0,0,0,57,3249,0.210999995,0.092000008,0.303000003,29,0,1,0,0,0,12,144,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,1,1,1,1,10,2,2,2,2,0.941075802,2.543884993
7154,"Boehner, John",Boehner, John,29137,109,2005,OH,8,0,1,1990,0,0,0,69,4761,0.623000026,0.320000023,0.109000027,18,0,1,0,0,0,8,64,1,0.328999996,0,0,0,0,4,3,4,4,2,10,0,3,3,3,0,0,0,0,0,14,3,7,7,5,5.847105026,2.641539335
7155,"Bonilla, Henry",Bonilla, Henry,39302,109,2005,TX,23,0,1,1992,0,0,1,69,4761,0.504000008,0.201000005,0.009999992,32,0,0,1,1,0,7,49,0,0,0,0,1,0,2,2,2,2,2,3,1,1,0,0,1,0,0,0,0,6,3,3,2,2,3.035840034,2.092211485
7156,"Bonner, Jo",Bonner, Jo,20300,109,2005,AL,1,0,1,2002,0,0,0,63,3969,0.524999976,0.221999973,0.010999976,7,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.18181245,0.08301238
7157,"Bono Mack, Mary",Bono Mack, Mary,29775,109,2005,CA,45,0,1,1998,1,0,0,67,4489,0.446999997,0.143999994,0.067000002,53,0,0,0,0,0,4,16,0,0,0,0,0,0,2,2,2,2,1,11,0,1,1,1,0,0,0,0,0,13,2,3,3,2,2.851628304,1.192362905
7158,"Boozman, John",Boozman, John,20101,109,2005,AR,3,0,1,2001,0,0,0,59,3481,0.470999986,0.167999983,0.043000013,4,0,0,1,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,8,3,2,2,0,1,1,1,1,1,9,4,3,3,1,1.104461074,0.785108566
7159,"Bordallo, Madeleine",Bordallo, Madeleine,,109,2005,GU,1,,0,2002,1,0,0,,,,,,1,0,0,0,0,0,2,4,1,,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,8,1,1,0,0,0.338999957,
7160,"Boren, Dan",Boren, Dan,20523,109,2005,OK,2,1,0,2004,0,0,0,66,4356,-0.128000006,0.430999994,0.64200002,5,0,0,0,0,0,1,1,1,0.187000006,0,0,1,1,0,0,0,0,0,4,1,1,1,1,2,1,2,2,2,6,2,3,3,3,0.984991014,
7161,"Boswell, Leonard",Boswell, Leonard,29721,109,2005,IA,3,1,0,1996,0,0,0,55,3025,-0.261999995,0.564999998,0.776000023,5,0,0,0,0,0,5,25,1,0.164000005,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.139855728,0.132819802
7162,"Boucher, Rick",Boucher, Rick,15010,109,2005,VA,9,1,0,1982,0,0,0,59,3481,-0.238999993,0.541999996,0.753000021,11,0,0,0,0,0,12,144,1,0.164000005,0,0,1,1,0,0,0,0,0,8,2,2,2,2,0,0,0,0,0,8,2,2,2,2,1.465898752,0.177715987
7163,"Boustany, Charles",Boustany, Charles,20514,109,2005,LA,7,0,1,2004,0,0,0,,,0.460000008,0.157000005,0.05399999,7,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11,0,3,3,2,0,0,0,0,0,11,0,3,3,2,1.508823991,
7164,"Boyd, Allen",Boyd, Allen,29713,109,2005,FL,2,1,0,1996,0,0,0,62,3844,-0.194999993,0.497999996,0.708999991,25,0,0,0,1,0,5,25,1,0.248999998,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0.152545556,0.712294281
7165,"Bradley, Jeb",Bradley, Jeb,20335,109,2005,NH,1,0,1,2002,0,0,0,63,3969,0.477999985,0.174999982,0.036000013,2,0,0,1,0,1,2,4,1,0.034000002,0,0,0,0,0,0,0,0,0,22,1,2,1,0,0,0,0,0,0,22,1,2,1,0,0.779321015,0.659203649
7166,"Brady, Kevin",Brady, Kevin,29760,109,2005,TX,8,0,1,1996,0,0,0,69,4761,0.606999993,0.30399999,0.092999995,32,0,0,0,1,0,5,25,1,0.215000004,0,0,1,0,0,0,0,0,0,21,2,1,0,0,1,1,1,1,1,22,3,2,1,1,0.780788243,0.384246498
7167,"Brady, Robert",Brady, Robert,29777,109,2005,PA,1,1,0,1998,0,0,0,86,7396,-0.460999995,0.763999999,0.975000024,19,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,4,0,0,0,0,8,1,1,0,0,0.294246107,0.056448415
7168,"Brown, Corrine",Brown, Corrine,29328,109,2005,FL,3,1,0,1992,1,1,0,100,10000,-0.421000004,0.723999977,0.935000002,25,0,0,0,0,0,7,49,1,0.254999995,0,0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,1,1,1,8,0,1,1,1,0.211742088,0.281597227
7169,"Brown, Henry",Brown, Henry,20137,109,2005,SC,1,0,1,2000,0,0,0,88,7744,0.479000002,0.175999999,0.034999996,6,0,0,1,0,0,3,9,1,0.135000005,0,0,1,0,0,0,0,0,0,41,1,1,1,0,0,0,0,0,0,41,1,1,1,0,0.939708829,0.42184189
7170,"Brown, Sherrod",Brown, Sherrod,29389,109,2005,OH,13,1,0,1992,0,0,0,67,4489,-0.54400003,0.847000003,1.058000088,18,0,0,0,0,0,7,49,1,0.328999996,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.265725881,0.594470322
7171,"Brown-Waite, Ginny",Brown-Waite, Ginny,20313,109,2005,FL,5,0,1,2002,1,0,0,66,4356,0.453999996,0.150999993,0.060000002,25,0,0,1,0,0,2,4,1,0.248999998,0,0,1,0,0,0,0,0,0,21,4,2,1,0,1,1,1,1,1,22,5,3,2,1,1.268865824,1.900725842
7172,"Burgess, Michael",Burgess, Michael,20355,109,2005,TX,26,0,1,2002,0,0,0,66,4356,0.568000019,0.265000015,0.05400002,32,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,2,0,1,1,1,15,0,1,1,1,0.298452646,0.166024759
7173,"Burton, Dan",Burton, Dan,15014,109,2005,IN,5,0,1,1982,0,0,0,72,5184,0.657999992,0.354999989,0.143999994,9,0,0,1,0,0,12,144,1,0.143000007,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0.142652854,0.102935344
7174,"Butterfield, G.",Butterfield, G.,20340,109,2005,NC,1,1,0,2004,0,1,0,64,4096,-0.388999999,0.691999972,0.902999997,13,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.097899012,0.12917687
7175,"Buyer, Steve",Buyer, Steve,29350,109,2005,IN,4,0,1,1992,0,0,0,69,4761,0.566999972,0.263999969,0.052999973,9,0,1,0,0,0,7,49,0,0,0,0,0,0,1,1,1,1,0,51,3,5,5,1,1,1,1,0,0,53,5,7,6,1,3.420710087,0.718849421
7176,"Calvert, Ken",Calvert, Ken,29323,109,2005,CA,44,0,1,1992,0,0,0,62,3844,0.476999998,0.173999995,0.037,53,0,0,1,0,0,7,49,0,0,0,0,0,0,1,1,1,1,0,7,2,1,1,0,1,0,0,0,0,9,3,2,2,0,1.349345565,2.314704418
7177,"Camp, Dave",Camp, Dave,29124,109,2005,MI,4,0,1,1990,0,0,0,64,4096,0.513999999,0.210999995,1.43E-09,15,0,0,1,1,0,8,64,1,0.652999997,0,0,0,0,0,0,0,0,0,21,2,1,0,0,0,0,0,0,0,21,2,1,0,0,0.642589688,1.931446433
7178,"Campbell, John",Campbell, John,20539,109,2005,CA,48,0,1,2005,0,0,0,,,0.825999975,0.523000002,0.311999977,53,0,0,0,0,0,1,1,1,0.625999987,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.041956719,
7179,"Cannon, Chris",Cannon, Chris,29766,109,2005,UT,3,0,1,1996,0,0,0,63,3969,0.723999977,0.420999974,0.209999979,3,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,22,7,6,4,2,1,1,1,1,1,23,8,7,5,3,3.108504057,3.343672752
7180,"Cantor, Eric",Cantor, Eric,20144,109,2005,VA,7,0,1,2000,0,0,0,75,5625,0.65200001,0.349000007,0.138000011,11,0,0,0,1,0,3,9,1,0.150000006,1,0,1,0,1,1,1,0,0,10,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0.622057617,0.992908299
7181,"Capito, Shelley",Capito, Shelley,20146,109,2005,WV,2,0,1,2000,1,0,0,57,3249,0.333000004,0.030000005,0.180999994,3,0,0,0,1,0,3,9,1,0.115999997,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.209783599,0.541342378
7182,"Capps, Lois",Capps, Lois,29774,109,2005,CA,23,1,0,1998,1,0,0,63,3969,-0.503000021,0.805999994,1.017000079,53,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,14,2,2,2,0,0,0,0,0,0,14,2,2,2,0,0.928398669,1.237034202
7183,"Capuano, Michael",Capuano, Michael,29919,109,2005,MA,8,1,0,1998,0,0,0,100,10000,-0.63499999,0.937999964,1.149000049,10,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.069927864,0.182627231
7184,"Cardin, Benjamin",Cardin, Benjamin,15408,109,2005,MD,3,1,0,1986,0,0,0,63,3969,-0.340999991,0.643999994,0.855000019,8,0,0,0,1,0,10,100,1,0.252000004,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.237754747,0.215832174
7185,"Cardoza, Dennis",Cardoza, Dennis,20306,109,2005,CA,18,1,0,2002,0,0,1,68,4624,-0.270999998,0.574000001,0.785000026,53,0,0,0,0,0,2,4,1,0.569999993,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0.100696132,0.269511968
7186,"Carnahan, Russ",Carnahan, Russ,20516,109,2005,MO,3,1,0,2004,0,0,0,53,2809,-0.344999999,0.648000002,0.859000027,9,0,0,0,0,0,1,1,1,0.173999995,0,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,7,1,1,1,1,0.774906099,
7187,"Carson, Julia",Carson, Julia,29720,109,2005,IN,7,1,0,1996,1,1,0,54,2916,-0.503000021,0.805999994,1.017000079,9,0,0,0,0,0,5,25,1,0.105999999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0.072724983,0.183401704
7188,"Carter, John",Carter, John,20356,109,2005,TX,31,0,1,2002,0,0,0,65,4225,0.621999979,0.318999976,0.10799998,32,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0.177719578,2.23274684
7189,"Case, Ed",Case, Ed,20322,109,2005,HI,2,1,0,2002,0,0,0,63,3969,-0.222000003,0.524999976,0.736000001,2,0,0,0,0,1,2,4,1,0.252000004,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,16,1,0,0,0,0.345546454,1.185211897
7190,"Castle, Michael",Castle, Michael,29327,109,2005,DE,1,0,1,1992,0,0,0,69,4761,0.282999992,0.020000007,0.231000006,1,0,0,1,0,0,7,49,1,0.192000002,0,0,0,0,3,2,3,3,0,44,1,3,3,0,2,1,1,1,0,49,4,7,7,0,3.587726593,4.720539093
7191,"Chabot, Steve",Chabot, Steve,29550,109,2005,OH,1,0,1,1994,0,0,0,60,3600,0.637000024,0.334000021,0.123000026,18,0,0,1,0,0,6,36,0,0,0,0,0,0,1,1,1,1,0,25,2,2,0,0,0,0,0,0,0,26,3,3,1,0,1.564441919,1.461874843
7192,"Chandler, Ben",Chandler, Ben,20326,109,2005,KY,6,1,0,2004,0,0,0,59,3481,-0.256000012,0.559000015,0.770000041,6,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,4,0,1,1,0,0.09365844,0.016602475
7193,"Chocola, Chris",Chocola, Chris,20324,109,2005,IN,2,0,1,2002,0,0,0,54,2916,0.680000007,0.377000004,0.166000009,9,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,1,1,1,1,1,10,1,2,2,2,0.819298506,0.049807426
7194,"Christensen, Donna",Christensen, Donna,,109,2005,VI,1,,0,1996,1,1,0,,,,,,1,0,0,0,0,0,5,25,0,,0,0,0,0,0,0,0,0,0,17,0,2,2,1,0,0,0,0,0,17,0,2,2,1,1.037507653,
7195,"Clay, Wm.",Clay, Wm.,20147,109,2005,MO,1,1,0,2000,0,1,0,75,5625,-0.540000021,0.842999995,1.05400002,9,0,0,0,0,0,3,9,1,0.197999999,0,0,0,0,0,0,0,0,0,23,2,2,2,1,0,0,0,0,0,23,2,2,2,1,1.364975572,0.285899967
7196,"Cleaver, Emanuel",Cleaver, Emanuel,20517,109,2005,MO,5,1,0,2004,0,1,0,55,3025,-0.474999994,0.777999997,0.989000022,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.321668178,
7197,"Clyburn, James",Clyburn, James,39301,109,2005,SC,6,1,0,1992,0,1,0,67,4489,-0.423000008,0.726000011,0.937000036,6,0,0,0,1,0,7,49,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0.258508593,0.605751455
7198,"Coble, Howard",Coble, Howard,15092,109,2005,NC,6,0,1,1984,0,0,0,73,5329,0.677999973,0.37499997,0.163999975,13,0,0,1,0,0,11,121,1,0.189999998,0,0,1,0,0,0,0,0,0,22,1,1,1,0,0,0,0,0,0,22,1,1,1,0,0.673982918,0.335921854
7199,"Cole, Tom",Cole, Tom,20344,109,2005,OK,4,0,1,2002,0,0,0,78,6084,0.509000003,0.206,0.004999997,5,0,0,0,1,0,2,4,1,0.187999994,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0.233661875,0.849182069
7200,"Conaway, K.",Conaway, K.,20531,109,2005,TX,11,0,1,2004,0,0,0,77,5929,0.656000018,0.353000015,0.14200002,32,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,3,1,1,1,0,0.408257037,
7201,"Conyers, John",Conyers, John,10713,109,2005,MI,14,1,0,1964,0,1,0,84,7056,-0.713999987,1.01699996,1.228000045,15,0,0,0,0,0,21,441,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0.363624901,0.56289345
7202,"Cooper, Jim",Cooper, Jim,15019,109,2005,TN,5,1,0,2002,0,0,0,69,4761,-0.201000005,0.504000008,0.715000033,9,0,0,0,0,1,2,4,1,0.116999999,0,0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.111884587,0.11621733
7203,"Costa, Jim",Costa, Jim,20501,109,2005,CA,20,1,0,2004,0,0,1,53,2809,-0.259000003,0.561999977,0.773000002,53,0,0,0,0,0,1,1,1,0.625999987,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.083913438,
7204,"Costello, Jerry",Costello, Jerry,15453,109,2005,IL,12,1,0,1988,0,0,0,69,4761,-0.393999994,0.696999967,0.907999992,19,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,1,5,0,1,1,1,0.169785365,0.180081204
7205,"Cox, Christopher",Cox, Christopher,15601,109,2005,CA,48,0,1,1988,0,0,0,65,4225,0.672999978,0.369999975,0.158999979,53,0,1,0,0,0,9,81,0,0,0,0,0,0,2,2,2,2,0,6,0,0,0,0,0,0,0,0,0,8,2,2,2,0,1.605057001,2.476886034
7206,"Cramer, Robert",Cramer, Robert,29100,109,2005,AL,5,1,0,1990,0,0,0,73,5329,-0.122000001,0.425000012,0.635999978,7,0,0,0,1,0,8,64,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.055942293,0.066409901
7207,"Crenshaw, Ander",Crenshaw, Ander,20111,109,2005,FL,4,0,1,2000,0,0,0,100,10000,0.488999993,0.18599999,0.025000008,25,0,0,0,1,1,3,9,1,0.248999998,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.083913438,0.712294281
7208,"Crowley, Joseph",Crowley, Joseph,29925,109,2005,NY,7,1,0,1998,0,0,0,81,6561,-0.421000004,0.723999977,0.935000002,29,0,0,0,0,0,4,16,1,0.514999986,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,1,1,8,0,1,1,1,0.200553641,0.177998871
7209,"Cubin, Barbara",Cubin, Barbara,29584,109,2005,WY,1,0,1,1994,1,0,0,55,3025,0.60799998,0.304999977,0.093999982,1,0,0,0,0,0,6,36,1,0.056000002,0,0,0,0,0,0,0,0,0,22,3,3,1,1,5,1,1,1,1,27,4,4,2,2,1.5883075,1.250991225
7210,"Cuellar, Henry",Cuellar, Henry,20533,109,2005,TX,28,1,0,2004,0,0,1,59,3481,-0.209000006,0.512000024,0.72299999,32,0,0,0,0,1,1,1,1,0.199000001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.002797115,
7211,"Culberson, John",Culberson, John,20139,109,2005,TX,7,0,1,2000,0,0,0,64,4096,0.648999989,0.345999986,0.13499999,32,0,0,0,1,0,3,9,1,0.215000004,0,0,1,0,0,0,0,0,0,8,1,1,1,0,1,0,0,0,0,9,1,1,1,0,0.480982035,0.053127922
7212,"Cummings, Elijah",Cummings, Elijah,29587,109,2005,MD,7,1,0,1996,0,1,0,73,5329,-0.458999991,0.761999965,0.97299999,8,0,0,0,0,0,5,25,1,0.188999996,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,3,3,3,14,3,3,3,3,0.568436921,0.293933332
7213,"Cunningham, Randy",Cunningham, Randy,29107,109,2005,CA,50,0,1,1990,0,0,0,58,3364,0.444999993,0.14199999,0.069000006,53,0,0,0,1,0,8,64,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.097899012,0.828511596
7214,"Davis, Artur",Davis, Artur,20302,109,2005,AL,7,1,0,2002,0,1,0,75,5625,-0.286000013,0.588999987,0.800000012,7,0,0,0,0,1,2,4,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.097899012,0.066409901
7215,"Davis, Danny",Davis, Danny,29717,109,2005,IL,7,1,0,1996,0,1,0,86,7396,-0.546000004,0.848999977,1.060000062,19,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,8,2,2,2,2,22,2,2,2,2,0.48897779,0.249040306
7216,"Davis, Geoff",Davis, Geoff,20511,109,2005,KY,4,0,1,2004,0,0,0,54,2916,0.547999978,0.244999975,0.033999979,6,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,4,5,3,0,0,0,0,0,0,10,4,5,3,0,1.571210146,
7217,"Davis, Jim",Davis, Jim,29714,109,2005,FL,11,1,0,1996,0,0,0,86,7396,-0.294,0.597000003,0.808000028,25,0,0,0,0,0,5,25,1,0.248999998,0,0,1,1,0,0,0,0,0,5,2,2,0,0,1,1,1,1,1,6,3,3,1,1,0.662357152,0.210920945
7218,"Davis, Tom",Davis, Tom,29576,109,2005,VA,11,0,1,1994,0,0,0,60,3600,0.412999988,0.109999985,0.101000011,11,0,1,0,0,0,6,36,0,0,0,0,1,0,2,1,2,1,1,30,12,13,5,4,3,2,3,3,3,35,15,18,9,8,7.199914455,6.7023983
7219,"Davis, Lincoln",Davis, Lincoln,20350,109,2005,TN,4,1,0,2002,0,0,0,55,3025,-0.177000001,0.479999989,0.690999985,9,0,0,0,0,0,2,4,1,0.116999999,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.069927864,0
7220,"Davis, Susan",Davis, Susan,20108,109,2005,CA,53,1,0,2000,1,0,0,66,4356,-0.361999989,0.664999962,0.875999987,53,0,0,0,0,0,3,9,1,0.569999993,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0.170624003,0.504854262
7221,"Davis, Jo",Davis, Jo,20141,109,2005,VA,1,0,1,2000,1,0,0,79,6241,0.527999997,0.224999994,0.013999997,11,0,0,0,0,0,3,9,1,0.150000006,0,0,1,0,0,0,0,0,0,23,2,2,2,2,0,0,0,0,0,23,2,2,2,2,1.675682425,2.314812422
7222,"DeFazio, Peter",DeFazio, Peter,15410,109,2005,OR,4,1,0,1986,0,0,0,61,3721,-0.583999991,0.886999965,1.09800005,5,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,1,1,0,0,15,2,1,0,0,0.365795493,0.28224209
7223,"DeGette, Diana",DeGette, Diana,29710,109,2005,CO,1,1,0,1996,1,0,0,73,5329,-0.488999993,0.791999996,1.003000021,7,0,0,0,0,0,5,25,1,0.172000006,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.111884587,0.132819802
7224,"DeLauro, Rosa",DeLauro, Rosa,29109,109,2005,CT,3,1,0,1990,1,0,0,72,5184,-0.486999989,0.789999962,1.001000047,5,0,0,0,1,1,8,64,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,2,1,1,1,1,34,1,1,1,1,0.588533998,0.438305348
7225,"DeLay, Tom",DeLay, Tom,15094,109,2005,TX,22,0,1,1984,0,0,0,55,3025,0.555000007,0.252000004,0.041000009,32,0,0,0,0,0,11,121,1,0.191,1,0,1,0,1,1,1,1,1,4,0,1,1,1,0,0,0,0,0,5,1,2,2,2,1.993157506,4.801804543
