thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
7268,"Garrett, Scott",20336,109,2005,NJ,5,0,1,2002,0,0,0,58,3364,0.771000028,0.468000025,0.257000029,13,0,0,0,0,1,2,4,1,0.319999993,0,0,0,0,0,0,0,0,0,20,2,2,2,0,1,0,0,0,0,21,2,2,2,0,1.015109181,0.660557806
7717,"Garrett, Scott",20336,110,2007,NJ,5,0,0,2002,0,0,0,55,3025,0.771000028,0.948000014,1.177000046,13,0,0,0,0,1,3,9,1,0.319999993,0,0,0,0,1,1,1,1,0,26,0,1,1,0,0,0,0,0,0,27,1,2,2,0,1.064630508,1.015109181
6763,"Crane, Philip",12041,108,2003,IL,8,0,1,1969,0,0,0,57,3249,0.769999981,0.514999986,0.269999981,19,0,0,1,1,0,18,324,0,0,0,0,0,0,1,0,0,0,0,18,1,3,3,1,1,0,0,0,0,20,1,3,3,1,1.459470034,3.518120527
7226,"Deal, Nathan",99342,109,2005,GA,10,0,1,1992,0,0,0,100,10000,0.768999994,0.465999991,0.254999995,13,0,0,1,0,0,7,49,1,0.133000001,0,0,1,0,0,0,0,0,0,13,2,4,4,2,0,0,0,0,0,13,2,4,4,2,2.02487278,0.099614851
1842,"Collins, James",11066,97,1981,TX,3,0,0,1968,0,0,0,79,6241,0.768000007,0.828999996,1.077999949,24,0,0,0,0,0,7,49,0,0,0,0,1,0,0,0,0,0,0,58,8,0,0,0,0,0,0,0,0,58,8,0,0,0,1.148432374,0.172290862
5710,"Shadegg, John",29501,105,1997,AZ,4,0,1,1994,0,0,0,67,4489,0.768000007,0.576499999,0.333000004,6,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,1,1,1,7,0,0,0,0,0,0,0,0,0,8,0,1,1,1,1.309940457,0.095653668
6194,"Toomey, Patrick",29935,106,1999,PA,15,0,1,1998,0,0,0,55,3025,0.768000007,0.610000014,0.325000018,21,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,1,1,1,1,0,8,2,1,1,0,0.354161918,
6311,"Crane, Philip",12041,107,2001,IL,8,0,1,1969,0,0,0,61,3721,0.768000007,0.564999998,0.296000004,20,0,0,1,1,0,17,289,0,0,0,0,0,0,4,3,3,2,1,28,1,1,1,0,0,0,0,0,0,32,4,4,3,1,3.518120527,3.027981043
6642,"Toomey, Patrick",29935,107,2001,PA,15,0,1,1998,0,0,0,53,2809,0.768000007,0.564999998,0.296000004,21,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,14,3,3,2,1,1,0,1,1,1,15,3,4,3,2,1.623235464,0.354161918
6852,"Hefley, Joel",15419,108,2003,CO,5,0,1,1986,0,0,0,69,4761,0.768000007,0.513000011,0.268000007,7,0,1,1,0,0,9,81,1,0.284000009,0,0,0,0,0,0,0,0,0,20,2,2,0,1,0,0,0,0,0,20,2,2,0,1,1.042025328,2.980676174
7022,"Rohrabacher, Dana",15621,108,2003,CA,46,0,1,1988,0,0,0,62,3844,0.768000007,0.513000011,0.268000007,53,0,0,1,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,26,4,4,3,1,1,0,0,0,0,27,4,4,3,1,2.001401663,0.54863447
7088,"Toomey, Patrick",29935,108,2003,PA,15,0,1,1998,0,0,0,57,3249,0.768000007,0.513000011,0.268000007,19,0,0,1,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,0,2,0,0,0,0,11,2,1,0,0,0.487073898,1.623235464
5873,"Crane, Philip",12041,106,1999,IL,8,0,1,1969,0,0,0,69,4761,0.765999973,0.60799998,0.322999984,20,0,0,1,1,0,16,256,0,0,0,0,0,0,4,3,3,2,1,25,1,1,1,1,0,0,0,0,0,29,4,4,3,2,3.027981043,3.299806595
5423,"Crane, Philip",12041,105,1997,IL,8,0,1,1969,0,0,0,62,3844,0.763999999,0.57249999,0.328999996,20,0,0,1,1,0,15,225,0,0,0,0,0,0,3,3,1,1,0,31,6,5,3,0,0,0,0,0,0,34,9,6,4,0,3.299806595,8.478765488
4978,"Crane, Philip",12041,104,1995,IL,8,0,1,1969,0,0,0,65,4225,0.762000024,0.578999996,0.344000012,20,0,0,1,1,0,14,196,0,0,0,0,0,0,8,8,6,6,5,26,5,2,1,1,0,0,0,0,0,34,13,8,7,6,8.478765488,0.45750168
6794,"Duncan, John",15455,108,2003,TN,2,0,1,1988,0,0,0,79,6241,0.762000024,0.507000029,0.262000024,9,0,0,1,0,0,8,64,0,0,0,0,1,0,0,0,0,0,0,12,3,1,0,0,1,1,1,1,1,13,4,2,1,1,0.770723283,0.876193881
6899,"King, Steve",20325,108,2003,IA,5,0,1,2002,0,0,0,62,3844,0.762000024,0.507000029,0.262000024,5,0,0,0,0,0,1,1,1,0.164000005,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0.136140302,
7340,"King, Steve",20325,109,2005,IA,5,0,1,2002,0,0,0,63,3969,0.762000024,0.459000021,0.248000026,5,0,0,0,0,0,2,4,1,0.164000005,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.195798025,0.136140302
7787,"King, Steve",20325,110,2007,IA,5,0,0,2002,0,0,0,59,3481,0.762000024,0.93900001,1.167999983,5,0,0,0,0,0,3,9,1,0.164000005,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.17547071,0.195798025
2607,"Stump, Bob",14454,98,1983,AZ,3,0,0,1976,0,0,0,63,3969,0.760999978,0.886999965,1.065999985,5,0,0,0,0,0,4,16,1,0.268999994,0,0,0,0,1,1,0,0,0,5,2,0,0,0,1,0,0,0,0,7,3,0,0,0,0.280645877,
4529,"Crane, Philip",12041,103,1993,IL,8,0,0,1969,0,0,0,56,3136,0.75999999,0.917999983,1.098999977,20,0,0,0,1,0,13,169,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,1,0,0,0,0,26,1,0,0,0,0.45750168,1.222310543
7309,"Hostettler, John",29520,109,2005,IN,8,0,1,1994,0,0,0,53,2809,0.75999999,0.456999987,0.245999992,9,0,0,1,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,0,0,0,0,0,7,2,2,1,0,0.691314697,0.800442755
7777,"Jordan, Jim",20738,110,2007,OH,4,0,0,2006,0,0,0,60,3600,0.75999999,0.936999977,1.166000009,18,0,0,0,0,1,1,1,1,0.30399999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.062668107,
1989,"Johnston, Eugene",14836,97,1981,NC,6,0,0,1980,0,0,0,51,2601,0.759000003,0.819999993,1.069000006,11,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.085844696,
7810,"Linder, John",29341,110,2007,GA,7,0,0,1992,0,0,0,71,5041,0.759000003,0.93599999,1.164999962,13,0,0,0,1,0,8,64,1,0.133000001,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0.193922654,0.415147036
4085,"Crane, Philip",12041,102,1991,IL,12,0,0,1969,0,0,0,82,6724,0.758000016,0.909000039,1.085000038,22,0,0,0,1,0,12,144,0,0,0,0,0,0,1,1,1,0,0,35,1,1,1,1,1,0,0,0,0,37,2,2,1,1,1.222310543,0.781137705
6866,"Hostettler, John",29520,108,2003,IN,8,0,1,1994,0,0,0,51,2601,0.758000016,0.503000021,0.258000016,9,0,0,1,0,0,5,25,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0.800442755,0.398442537
7926,"Sali, Bill",20714,110,2007,ID,1,0,0,2006,0,0,0,50,2500,0.758000016,0.935000002,1.164000034,2,0,0,0,0,0,1,1,1,0.137999997,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.100268975,
3633,"Crane, Philip",12041,101,1989,IL,12,0,0,1969,0,0,0,75,5625,0.755999982,0.887499988,1.077999949,22,0,0,0,1,0,11,121,0,0,0,0,0,0,0,0,0,0,0,40,2,1,0,0,1,0,0,0,0,41,2,1,0,0,0.781137705,0.638670862
6412,"Hostettler, John",29520,107,2001,IN,8,0,1,1994,0,0,0,53,2809,0.754999995,0.551999986,0.282999992,10,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,9,0,1,1,0,0.398442537,0.092526689
3192,"Crane, Philip",12041,100,1987,IL,12,0,0,1969,0,0,0,78,6084,0.753000021,0.879000008,1.071500063,22,0,0,0,1,0,10,100,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0.638670862,0.556364
5972,"Hostettler, John",29520,106,1999,IN,8,0,1,1994,0,0,0,52,2704,0.753000021,0.595000029,0.310000032,10,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.092526689,0.054242339
7326,"Johnson, Sam",29143,109,2005,TX,3,0,1,1991,0,0,0,86,7396,0.751999974,0.448999971,0.237999976,32,0,0,1,1,0,8,64,1,0.209999993,0,0,1,0,1,1,1,1,0,17,0,0,0,0,0,0,0,0,0,18,1,1,1,0,0.99832654,0.863569438
2748,"Crane, Philip",12041,99,1985,IL,12,0,0,1969,0,0,0,78,6084,0.750999987,0.853999972,1.067999959,22,0,0,0,1,0,9,81,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,1,0,0,0,0,37,0,0,0,0,0.556364,0.831444681
3052,"Stump, Bob",14454,99,1985,AZ,3,0,0,1976,0,0,0,72,5184,0.750999987,0.853999972,1.067999959,5,0,0,0,0,0,5,25,1,0.268999994,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,6,1,1,1,1,0.635590732,0.280645877
7263,"Foxx, Virginia",20521,109,2005,NC,5,0,1,2004,1,0,0,59,3481,0.750999987,0.447999984,0.236999989,13,0,0,0,0,0,1,1,1,0.197999999,0,0,1,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,4,0,1,1,1,0.61117214,
7712,"Foxx, Virginia",20521,110,2007,NC,5,0,0,2004,1,0,0,57,3249,0.750999987,0.927999973,1.156999946,13,0,0,0,0,0,2,4,1,0.197999999,0,0,1,0,0,0,0,0,0,8,1,1,1,1,0,0,0,0,0,8,1,1,1,1,0.71245259,0.61117214
5527,"Hostettler, John",29520,105,1997,IN,8,0,1,1994,0,0,0,50,2500,0.75,0.558499992,0.314999998,10,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.054242339,0.019130735
2089,"Paul, Ron",14290,97,1981,TX,22,0,0,1976,0,0,0,51,2601,0.749000013,0.810000002,1.059000015,24,0,0,0,0,0,3,9,0,0,0,0,1,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0.312177569,0.508258045
2299,"Crane, Philip",12041,98,1983,IL,12,0,0,1969,0,0,0,66,4356,0.749000013,0.875,1.05400002,22,0,0,0,1,0,8,64,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,3,0,0,0,0,60,1,0,0,0,0.831444681,1.107030869
7624,"Cannon, Chris",29766,110,2007,UT,3,0,0,1996,0,0,0,58,3364,0.748000026,0.925000012,1.154000044,3,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,16,1,2,2,1,1,0,0,0,0,17,1,2,2,1,0.995153666,3.108504057
1855,"Crane, Philip",12041,97,1981,IL,12,0,0,1969,0,0,0,74,5476,0.746999979,0.807999969,1.056999922,24,0,0,0,1,0,7,49,0,0,0,0,0,0,1,0,0,0,0,53,6,1,0,0,1,0,0,0,0,55,6,1,0,0,1.107030869,0.398422629
5087,"Hostettler, John",29520,104,1995,IN,8,0,1,1994,0,0,0,52,2704,0.746999979,0.563999951,0.328999966,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.019130735,
6503,"Miller, Jeff",20110,107,2001,FL,1,0,1,2001,0,0,0,,,0.746999979,0.54399997,0.274999976,23,0,0,0,0,0,1,1,1,0.248999998,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,1,1,1,6,0,1,1,1,0.193116918,
6956,"Miller, Jeff",20110,108,2003,FL,1,0,1,2001,0,0,0,75,5625,0.746999979,0.491999984,0.246999979,25,0,0,0,0,0,2,4,1,0.248999998,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,1,1,1,1,11,1,1,1,1,0.281919658,0.193116918
7286,"Gutknecht, Gil",29532,109,2005,MN,1,0,1,1994,0,0,0,60,3600,0.746999979,0.443999976,0.23299998,8,0,0,1,0,0,6,36,1,0.199000001,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.097899012,0.54462558
7400,"Miller, Jeff",20110,109,2005,FL,1,0,1,2001,0,0,0,77,5929,0.746999979,0.443999976,0.23299998,25,0,0,1,0,0,3,9,1,0.248999998,0,0,1,0,0,0,0,0,0,10,4,3,3,2,3,0,2,2,2,13,4,5,5,4,2.212430954,0.281919658
7852,"Miller, Jeff",20110,110,2007,FL,1,0,0,2001,0,0,0,69,4761,0.746999979,0.923999965,1.152999997,25,0,0,0,0,0,4,16,1,0.248999998,0,0,1,0,0,0,0,0,0,9,2,1,1,0,4,1,2,2,1,13,3,3,3,1,0.635089695,2.212430954
1420,"Crane, Philip",12041,96,1979,IL,12,0,0,1969,0,0,0,80,6400,0.745000005,0.884000003,1.052999973,24,0,0,0,1,0,6,36,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0.398422629,0.460243374
6809,"Feeney, Tom",20315,108,2003,FL,24,0,1,2002,0,0,0,62,3844,0.744000018,0.489000022,0.244000018,25,0,0,0,0,0,1,1,1,0.248999998,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.01992297,
7252,"Feeney, Tom",20315,109,2005,FL,24,0,1,2002,0,0,0,100,10000,0.744000018,0.441000015,0.230000019,25,0,0,0,0,0,2,4,1,0.248999998,0,0,1,0,0,0,0,0,0,8,0,0,0,0,2,0,1,1,1,10,0,1,1,1,0.228524774,0.01992297
7703,"Feeney, Tom",20315,110,2007,FL,24,0,0,2002,0,0,0,58,3364,0.744000018,0.921000004,1.149999976,25,0,0,0,0,0,3,9,1,0.248999998,0,0,1,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0.132856384,0.228524774
983,"Crane, Philip",12041,95,1977,IL,12,0,0,1969,0,0,0,73,5329,0.742999971,0.912499964,1.044999957,24,0,0,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0.460243374,0.401265264
7964,"Stearns, Cliff",15627,110,2007,FL,6,0,0,1988,0,0,0,60,3600,0.742999971,0.919999957,1.148999929,25,0,0,0,0,0,10,100,0,0,0,0,1,0,0,0,0,0,0,14,2,1,1,0,0,0,0,0,0,14,2,1,1,0,0.529309094,1.848094463
535,"Crane, Philip",12041,94,1975,IL,12,0,0,1969,0,0,0,61,3721,0.740999997,0.924000025,1.05400002,24,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0.401265264,0.166422769
3503,"Stump, Bob",14454,100,1987,AZ,3,0,0,1976,0,0,0,100,10000,0.740999997,0.866999984,1.059499979,5,0,0,0,0,0,6,36,1,0.268999994,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0.071307912,0.635590732
5260,"Shadegg, John",29501,104,1995,AZ,4,0,1,1994,0,0,0,60,3600,0.740999997,0.557999969,0.322999984,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.095653668,
1408,"Collins, James",11066,96,1979,TX,3,0,0,1968,0,0,0,100,10000,0.74000001,0.879000008,1.047999978,24,0,0,0,0,0,6,36,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0.172290862,0.293212682
6568,"Rohrabacher, Dana",15621,107,2001,CA,45,0,1,1988,0,0,0,62,3844,0.74000001,0.537,0.268000007,52,0,0,1,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,11,1,1,1,0,0.54863447,2.916177988
90,"Crane, Philip",12041,93,1973,IL,12,0,0,1969,0,0,0,74,5476,0.739000022,0.786000013,1.058500051,24,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,33,0,0,0,0,0.166422769,
5707,"Sensenbrenner, James",14657,105,1997,WI,9,0,1,1978,0,0,0,74,5476,0.739000022,0.547500014,0.30400002,9,0,1,0,0,0,10,100,1,0.248999998,0,0,0,0,1,1,1,1,1,15,5,5,3,2,0,0,0,0,0,16,6,6,4,3,3.743652105,0.210438073
6708,"Blackburn, Marsha",20351,108,2003,TN,7,0,1,2002,1,0,0,71,5041,0.736999989,0.481999993,0.236999989,9,0,0,0,0,0,1,1,1,0.116999999,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.11621733,
7150,"Blackburn, Marsha",20351,109,2005,TN,7,0,1,2002,1,0,0,100,10000,0.736999989,0.433999985,0.22299999,9,0,0,0,0,0,2,4,1,0.116999999,0,0,1,0,0,0,0,0,0,16,2,2,2,2,0,0,0,0,0,16,2,2,2,2,1.577783346,0.11621733
7451,"Price, Tom",20505,109,2005,GA,6,0,1,2004,0,0,0,100,10000,0.736999989,0.433999985,0.22299999,13,0,0,0,0,0,1,1,1,0.115999997,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.111884587,
7595,"Blackburn, Marsha",20351,110,2007,TN,7,0,0,2002,1,0,0,66,4356,0.736999989,0.913999975,1.143000007,9,0,0,0,0,0,3,9,1,0.116999999,0,0,1,0,0,0,0,0,0,14,0,0,0,0,1,0,1,1,1,15,0,1,1,1,0.283022851,1.577783346
7897,"Price, Tom",20505,110,2007,GA,6,0,0,2004,0,0,0,72,5184,0.736999989,0.913999975,1.143000007,13,0,0,0,0,0,2,4,1,0.115999997,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.112802595,0.111884587
5251,"Scarborough, Joe",39508,104,1995,FL,1,0,1,1994,0,0,0,62,3844,0.731999993,0.548999965,0.313999981,23,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0.126262844,
5701,"Scarborough, Joe",39508,105,1997,FL,1,0,1,1994,0,0,0,73,5329,0.731999993,0.540499985,0.296999991,23,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0.202504724,0.126262844
6141,"Scarborough, Joe",39508,106,1999,FL,1,0,1,1994,0,0,0,100,10000,0.731999993,0.574000001,0.289000005,23,0,0,1,0,0,3,9,0,0,0,0,1,0,2,1,1,1,0,12,4,4,4,1,2,0,0,0,0,16,5,5,5,1,2.2242167,0.202504724
6584,"Scarborough, Joe",39508,107,2001,FL,1,0,1,1994,0,0,0,100,10000,0.731999993,0.528999984,0.25999999,23,0,0,0,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,8,1,1,1,1,4,0,0,0,0,12,1,1,1,1,0.816122174,2.2242167
1956,"Hansen, George",10734,97,1981,ID,2,0,0,1974,0,0,0,59,3481,0.731000006,0.791999996,1.041000009,2,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,9,0,0,0,0,67,2,0,0,0,0.842645943,1.18843925
3951,"Stump, Bob",14454,101,1989,AZ,3,0,0,1976,0,0,0,69,4761,0.731000006,0.862500012,1.052999973,5,0,0,0,0,0,7,49,1,0.268999994,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0.115671478,0.071307912
4087,"Dannemeyer, William",14616,102,1991,CA,39,0,0,1978,0,0,0,65,4225,0.730000019,0.881000042,1.057000041,45,0,0,0,0,1,7,49,1,0.526000023,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,21,0,0,0,0,0.262910962,0.161565363
1419,"Crane, Daniel",14615,96,1979,IL,22,0,0,1978,0,0,0,54,2916,0.727999985,0.866999984,1.036000013,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.043072715,
1854,"Crane, Daniel",14615,97,1981,IL,22,0,0,1978,0,0,0,69,4761,0.727999985,0.788999975,1.037999988,24,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.098108225,0.043072715
2298,"Crane, Daniel",14615,98,1983,IL,19,0,0,1978,0,0,0,52,2704,0.727999985,0.853999972,1.032999992,22,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0.171120167,0.098108225
7891,"Pitts, Joseph",29752,110,2007,PA,16,0,0,1996,0,0,0,57,3249,0.727999985,0.904999971,1.133999944,19,0,0,0,0,0,6,36,1,0.282999992,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.100268975,1.144312859
6234,"Akin, W.",20123,107,2001,MO,2,0,1,2000,0,0,0,55,3025,0.726999998,0.523999989,0.254999995,9,0,0,0,0,0,1,1,1,0.197999999,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.031213993,
6681,"Akin, W.",20123,108,2003,MO,2,0,1,2000,0,0,0,67,4489,0.726999998,0.472000003,0.226999998,9,0,0,1,0,0,2,4,1,0.197999999,0,0,0,0,1,1,1,1,0,2,1,1,1,0,0,0,0,0,0,3,2,2,2,0,1.142555475,0.031213993
6885,"Johnson, Sam",29143,108,2003,TX,3,0,1,1991,0,0,0,74,5476,0.726999998,0.472000003,0.226999998,32,0,0,1,1,0,7,49,1,0.209999993,0,0,1,0,0,0,0,0,0,17,3,1,1,0,0,0,0,0,0,17,3,1,1,0,0.863569438,0.669073641
7124,"Akin, W.",20123,109,2005,MO,2,0,1,2000,0,0,0,65,4225,0.726999998,0.423999995,0.213,9,0,0,0,0,0,3,9,1,0.197999999,0,0,0,0,1,1,1,1,0,6,1,0,0,0,0,0,0,0,0,7,2,1,1,0,0.966262519,1.142555475
7568,"Akin, W.",20123,110,2007,MO,2,0,0,2000,0,0,0,61,3721,0.726999998,0.903999984,1.133000016,9,0,0,0,0,0,4,16,1,0.197999999,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,3,3,0,9,3,3,3,0,0.242851034,0.966262519
7940,"Sessions, Pete",29759,110,2007,TX,32,0,0,1996,0,0,0,56,3136,0.726999998,0.903999984,1.133000016,32,0,0,0,1,0,6,36,0,0,0,0,1,0,0,0,0,0,0,11,0,1,1,1,0,0,0,0,0,11,0,1,1,1,0.663096964,0.295655519
7384,"McHenry, Patrick",20522,109,2005,NC,10,0,1,2004,0,0,0,64,4096,0.726000011,0.423000008,0.212000012,13,0,0,0,0,1,1,1,1,0.197999999,0,0,1,0,0,0,0,0,0,9,2,1,1,1,0,0,0,0,0,9,2,1,1,1,0.924654543,
7836,"McHenry, Patrick",20522,110,2007,NC,10,0,0,2004,0,0,0,62,3844,0.726000011,0.902999997,1.131999969,13,0,0,0,0,1,2,4,1,0.197999999,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.050134487,0.924654543
7866,"Myrick, Sue",29549,110,2007,NC,9,0,0,1994,1,0,0,67,4489,0.726000011,0.902999997,1.131999969,13,0,0,0,0,0,7,49,0,0,0,0,1,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0.350162566,0.995651126
388,"Symms, Steven",14056,93,1973,ID,1,0,0,1972,0,0,0,56,3136,0.725000024,0.772000015,1.044499993,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,1,1,1,0,5,1,1,1,0,31,2,2,2,0,0.487639099,
842,"Symms, Steven",14056,94,1975,ID,1,0,0,1972,0,0,0,58,3364,0.725000024,0.908000052,1.037999988,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0.162799045,0.487639099
1279,"Symms, Steven",14056,95,1977,ID,1,0,0,1972,0,0,0,69,4761,0.725000024,0.894500017,1.02700007,2,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0.22066462,0.162799045
1724,"Symms, Steven",14056,96,1979,ID,1,0,0,1972,0,0,0,60,3600,0.725000024,0.864000022,1.032999992,2,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,26,0,0,0,0,0.254129022,0.22066462
6397,"Hefley, Joel",15419,107,2001,CO,5,0,1,1986,0,0,0,83,6889,0.725000024,0.522000015,0.253000021,6,0,1,1,0,0,8,64,1,0.284000009,0,0,0,0,0,0,0,0,0,27,8,5,3,2,0,0,0,0,0,27,8,5,3,2,2.980676174,1.645903349
7179,"Cannon, Chris",29766,109,2005,UT,3,0,1,1996,0,0,0,63,3969,0.723999977,0.420999974,0.209999979,3,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,22,7,6,4,2,1,1,1,1,1,23,8,7,5,3,3.108504057,3.343672752
4396,"Stump, Bob",14454,102,1991,AZ,3,0,0,1976,0,0,0,57,3249,0.721000016,0.872000039,1.047999978,5,0,0,0,0,0,8,64,1,0.268999994,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.040656336,0.115671478
2675,"Armey, Richard",15125,99,1985,TX,26,0,0,1984,0,0,0,51,2601,0.718999982,0.821999967,1.036000013,27,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0.209958345,
6782,"Deal, Nathan",99342,108,2003,GA,10,0,1,1992,0,0,0,100,10000,0.717999995,0.463,0.217999995,13,0,0,0,0,0,6,36,1,0.133000001,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.099614851,0.124855973
7361,"Linder, John",29341,109,2005,GA,7,0,1,1992,0,0,0,100,10000,0.717999995,0.414999992,0.203999996,13,0,0,1,1,0,7,49,1,0.133000001,0,0,1,0,0,0,0,0,0,12,0,1,1,0,1,0,0,0,0,13,0,1,1,0,0.415147036,0.39192012
